GeneID	GO_Type	GO_ID	GO_Description
111876088	molecular_function	GO:0004491	PKS-NRPS hybrid synthetase cheA-like
111876088	cellular_component	GO:0005739	PKS-NRPS hybrid synthetase cheA-like
111876088	biological_process	GO:0006210	PKS-NRPS hybrid synthetase cheA-like
111876088	biological_process	GO:0006574	PKS-NRPS hybrid synthetase cheA-like
111876088	molecular_function	GO:0018478	PKS-NRPS hybrid synthetase cheA-like
111876090	biological_process	GO:0006355	protein FAR1-RELATED SEQUENCE 5-like
111876092	molecular_function	GO:0004497	abscisic acid 8'-hydroxylase 3
111876092	molecular_function	GO:0004497	abscisic acid 8'-hydroxylase 3
111876092	molecular_function	GO:0005506	abscisic acid 8'-hydroxylase 3
111876092	biological_process	GO:0007275	abscisic acid 8'-hydroxylase 3
111876092	biological_process	GO:0010268	abscisic acid 8'-hydroxylase 3
111876092	biological_process	GO:0016125	abscisic acid 8'-hydroxylase 3
111876092	biological_process	GO:0016132	abscisic acid 8'-hydroxylase 3
111876092	molecular_function	GO:0016705	abscisic acid 8'-hydroxylase 3
111876092	molecular_function	GO:0020037	abscisic acid 8'-hydroxylase 3
111876093	biological_process	GO:0009875	O-fucosyltransferase 23
111876095	biological_process	GO:0016567	U-box domain-containing protein 29
111876095	molecular_function	GO:0061630	U-box domain-containing protein 29
111876097	molecular_function	GO:0004553	glucan endo-1,3-beta-glucosidase
111876097	molecular_function	GO:0004553	glucan endo-1,3-beta-glucosidase
111876097	cellular_component	GO:0005886	glucan endo-1,3-beta-glucosidase
111876097	biological_process	GO:0005975	glucan endo-1,3-beta-glucosidase
111876097	biological_process	GO:0005975	glucan endo-1,3-beta-glucosidase
111876098	molecular_function	GO:0000095	protein MITOFERRINLIKE 1, chloroplastic
111876098	cellular_component	GO:0005743	protein MITOFERRINLIKE 1, chloroplastic
111876100	cellular_component	GO:0005634	protein MKS1
111876101	cellular_component	GO:0009579	thioredoxin-like protein CITRX, chloroplastic
111876101	biological_process	GO:0009657	thioredoxin-like protein CITRX, chloroplastic
111876101	molecular_function	GO:0015035	thioredoxin-like protein CITRX, chloroplastic
111876101	biological_process	GO:0045454	thioredoxin-like protein CITRX, chloroplastic
111876102	molecular_function	GO:0047262	probable galacturonosyltransferase 7
111876103	molecular_function	GO:0004306	ethanolamine-phosphate cytidylyltransferase
111876103	cellular_component	GO:0005737	ethanolamine-phosphate cytidylyltransferase
111876103	biological_process	GO:0006646	ethanolamine-phosphate cytidylyltransferase
111876106	cellular_component	GO:0005737	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876106	biological_process	GO:0006007	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876106	biological_process	GO:0006007	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876106	molecular_function	GO:0030145	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876106	molecular_function	GO:0030145	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876106	molecular_function	GO:0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
111876107	molecular_function	GO:0000062	acyl-CoA-binding domain-containing protein 1
111876107	molecular_function	GO:0000062	acyl-CoA-binding domain-containing protein 1
111876107	molecular_function	GO:0005515	acyl-CoA-binding domain-containing protein 1
111876108	molecular_function	GO:0005515	uncharacterized LOC111876108
111876109	cellular_component	GO:0005737	uncharacterized LOC111876109
111876109	biological_process	GO:0016567	uncharacterized LOC111876109
111876109	molecular_function	GO:0061630	uncharacterized LOC111876109
111876110	cellular_component	GO:0016020	protein PIN-LIKES 6
111876110	biological_process	GO:0080162	protein PIN-LIKES 6
111876111	cellular_component	GO:0000139	SEC1 family transport protein SLY1
111876111	cellular_component	GO:0005829	SEC1 family transport protein SLY1
111876111	biological_process	GO:0006886	SEC1 family transport protein SLY1
111876111	biological_process	GO:0006888	SEC1 family transport protein SLY1
111876111	molecular_function	GO:0019905	SEC1 family transport protein SLY1
111876114	molecular_function	GO:0004672	probable LRR receptor-like serine/threonine-protein kinase At1g06840
111876114	molecular_function	GO:0005515	probable LRR receptor-like serine/threonine-protein kinase At1g06840
111876114	molecular_function	GO:0005524	probable LRR receptor-like serine/threonine-protein kinase At1g06840
111876114	biological_process	GO:0006468	probable LRR receptor-like serine/threonine-protein kinase At1g06840
111876115	cellular_component	GO:0005801	conserved oligomeric Golgi complex subunit 3
111876115	biological_process	GO:0006886	conserved oligomeric Golgi complex subunit 3
111876115	biological_process	GO:0006891	conserved oligomeric Golgi complex subunit 3
111876115	biological_process	GO:0007030	conserved oligomeric Golgi complex subunit 3
111876115	cellular_component	GO:0016020	conserved oligomeric Golgi complex subunit 3
111876115	cellular_component	GO:0017119	conserved oligomeric Golgi complex subunit 3
111876116	molecular_function	GO:0003723	protein WHAT'S THIS FACTOR 9, mitochondrial
111876116	molecular_function	GO:0003723	protein WHAT'S THIS FACTOR 9, mitochondrial
111876117	molecular_function	GO:0003729	KH domain-containing protein At3g08620
111876117	cellular_component	GO:0005634	KH domain-containing protein At3g08620
111876117	biological_process	GO:0048024	KH domain-containing protein At3g08620
111876118	biological_process	GO:0043622	endochitinase A
111876118	cellular_component	GO:0055028	endochitinase A
111876119	molecular_function	GO:0004672	receptor-like protein kinase FERONIA
111876119	molecular_function	GO:0004672	receptor-like protein kinase FERONIA
111876119	molecular_function	GO:0005524	receptor-like protein kinase FERONIA
111876119	biological_process	GO:0006468	receptor-like protein kinase FERONIA
111876120	biological_process	GO:0001731	eukaryotic translation initiation factor 2 subunit beta
111876120	biological_process	GO:0001732	eukaryotic translation initiation factor 2 subunit beta
111876120	molecular_function	GO:0003729	eukaryotic translation initiation factor 2 subunit beta
111876120	molecular_function	GO:0003743	eukaryotic translation initiation factor 2 subunit beta
111876120	molecular_function	GO:0003743	eukaryotic translation initiation factor 2 subunit beta
111876120	cellular_component	GO:0005850	eukaryotic translation initiation factor 2 subunit beta
111876120	biological_process	GO:0006413	eukaryotic translation initiation factor 2 subunit beta
111876120	biological_process	GO:0006413	eukaryotic translation initiation factor 2 subunit beta
111876120	molecular_function	GO:0031369	eukaryotic translation initiation factor 2 subunit beta
111876121	molecular_function	GO:0000149	syntaxin-132
111876121	molecular_function	GO:0005484	syntaxin-132
111876121	molecular_function	GO:0005484	syntaxin-132
111876121	cellular_component	GO:0005886	syntaxin-132
111876121	biological_process	GO:0006886	syntaxin-132
111876121	biological_process	GO:0006886	syntaxin-132
111876121	biological_process	GO:0006887	syntaxin-132
111876121	biological_process	GO:0006906	syntaxin-132
111876121	cellular_component	GO:0012505	syntaxin-132
111876121	cellular_component	GO:0031201	syntaxin-132
111876121	biological_process	GO:0048278	syntaxin-132
111876122	molecular_function	GO:0004672	serine/threonine-protein kinase STN8, chloroplastic
111876122	molecular_function	GO:0005524	serine/threonine-protein kinase STN8, chloroplastic
111876122	biological_process	GO:0006468	serine/threonine-protein kinase STN8, chloroplastic
111876123	molecular_function	GO:0004674	serine/threonine-protein kinase AtPK2/AtPK19
111876123	molecular_function	GO:0005524	serine/threonine-protein kinase AtPK2/AtPK19
111876123	biological_process	GO:0006468	serine/threonine-protein kinase AtPK2/AtPK19
111876124	cellular_component	GO:0005829	xanthoxin dehydrogenase
111876124	biological_process	GO:0009688	xanthoxin dehydrogenase
111876124	molecular_function	GO:0010301	xanthoxin dehydrogenase
111876127	molecular_function	GO:0005509	calcium-binding protein CML42
111876127	molecular_function	GO:0005509	calcium-binding protein CML42
111876129	cellular_component	GO:0033178	V-type proton ATPase subunit E1
111876129	cellular_component	GO:0033178	V-type proton ATPase subunit E1
111876129	molecular_function	GO:0046961	V-type proton ATPase subunit E1
111876129	molecular_function	GO:0046961	V-type proton ATPase subunit E1
111876129	biological_process	GO:1902600	V-type proton ATPase subunit E1
111876129	biological_process	GO:1902600	V-type proton ATPase subunit E1
111876135	molecular_function	GO:0008081	glycerophosphodiester phosphodiesterase GDPD2
111876135	biological_process	GO:0046475	glycerophosphodiester phosphodiesterase GDPD2
111876143	cellular_component	GO:0005737	indole-3-acetic acid-amido synthetase GH3.6
111876143	molecular_function	GO:0010279	indole-3-acetic acid-amido synthetase GH3.6
111876147	biological_process	GO:0000460	uncharacterized LOC111876147
111876147	biological_process	GO:0000470	uncharacterized LOC111876147
111876147	cellular_component	GO:0030687	uncharacterized LOC111876147
111876153	molecular_function	GO:0016787	probable isoaspartyl peptidase/L-asparaginase 2
111876153	molecular_function	GO:0016787	probable isoaspartyl peptidase/L-asparaginase 2
111876154	molecular_function	GO:0005515	F-box protein SKIP2
111876154	cellular_component	GO:0019005	F-box protein SKIP2
111876154	biological_process	GO:0031146	F-box protein SKIP2
111876157	cellular_component	GO:0000139	protein RER1A
111876157	biological_process	GO:0006621	protein RER1A
111876157	biological_process	GO:0006890	protein RER1A
111876158	cellular_component	GO:0000408	uncharacterized LOC111876158
111876158	biological_process	GO:0070525	uncharacterized LOC111876158
111876159	molecular_function	GO:0004197	zingipain-2
111876159	cellular_component	GO:0005615	zingipain-2
111876159	cellular_component	GO:0005764	zingipain-2
111876159	biological_process	GO:0051603	zingipain-2
111876160	molecular_function	GO:0004197	zingipain-2
111876160	cellular_component	GO:0005615	zingipain-2
111876160	cellular_component	GO:0005764	zingipain-2
111876160	biological_process	GO:0051603	zingipain-2
111876163	molecular_function	GO:0004197	low-temperature-induced cysteine proteinase
111876163	cellular_component	GO:0005615	low-temperature-induced cysteine proteinase
111876163	cellular_component	GO:0005764	low-temperature-induced cysteine proteinase
111876163	biological_process	GO:0051603	low-temperature-induced cysteine proteinase
111876165	molecular_function	GO:0003700	probable WRKY transcription factor 7
111876165	molecular_function	GO:0003700	probable WRKY transcription factor 7
111876165	biological_process	GO:0006355	probable WRKY transcription factor 7
111876165	molecular_function	GO:0043565	probable WRKY transcription factor 7
111876166	molecular_function	GO:0004672	probable inactive receptor kinase At5g67200
111876166	molecular_function	GO:0005515	probable inactive receptor kinase At5g67200
111876166	molecular_function	GO:0005524	probable inactive receptor kinase At5g67200
111876166	biological_process	GO:0006468	probable inactive receptor kinase At5g67200
111876169	molecular_function	GO:0003777	kinesin-like protein KIN-4A
111876169	molecular_function	GO:0003777	kinesin-like protein KIN-4A
111876169	molecular_function	GO:0005524	kinesin-like protein KIN-4A
111876169	biological_process	GO:0007018	kinesin-like protein KIN-4A
111876169	biological_process	GO:0007018	kinesin-like protein KIN-4A
111876169	biological_process	GO:0007052	kinesin-like protein KIN-4A
111876169	molecular_function	GO:0008017	kinesin-like protein KIN-4A
111876170	molecular_function	GO:0005515	uncharacterized LOC111876170
111876170	biological_process	GO:0098609	uncharacterized LOC111876170
111876171	molecular_function	GO:0003677	ethylene-responsive transcription factor ERF010
111876171	molecular_function	GO:0003700	ethylene-responsive transcription factor ERF010
111876171	biological_process	GO:0006355	ethylene-responsive transcription factor ERF010
111876172	molecular_function	GO:0003723	polyadenylate-binding protein 2
111876172	molecular_function	GO:0003723	polyadenylate-binding protein 2
111876172	cellular_component	GO:1990904	polyadenylate-binding protein 2
111876175	molecular_function	GO:0061630	probable E3 ubiquitin-protein ligase RHG1A
111876176	molecular_function	GO:0004672	probable serine/threonine-protein kinase At1g01540
111876176	molecular_function	GO:0005524	probable serine/threonine-protein kinase At1g01540
111876176	biological_process	GO:0006468	probable serine/threonine-protein kinase At1g01540
111876177	molecular_function	GO:0004252	subtilisin-like protease SBT3
111876177	biological_process	GO:0006508	subtilisin-like protease SBT3
111876178	cellular_component	GO:0016020	phytolongin Phyl2.1
111876179	molecular_function	GO:0000978	heat stress transcription factor B-4
111876179	molecular_function	GO:0003700	heat stress transcription factor B-4
111876179	molecular_function	GO:0003700	heat stress transcription factor B-4
111876179	cellular_component	GO:0005634	heat stress transcription factor B-4
